hs_code,commodity,unit,country,2002-2003_quantity,2002-2003_value_000rs,2003-2004_quantity,2003-2004_value_000rs,2004-2005_quantity,2004-2005_value_000rs,2005-2006_quantity,2005-2006_value_000rs,2006-2007_quantity,2006-2007_value_000rs,2007-2008_quantity,2007-2008_value_000rs
01011000,PURE BRED BREEDING ANIMALS,NO,ALL COUNTRIES,1,747,,,,,,,,,,
01011000,PURE BRED BREEDING ANIMALS,NO,United Kingdom,1,747,,,,,,,,,,
01019000,"OTHER, HORSES",NO,ALL COUNTRIES,6,1338,16,640,1,49,3,1382,85,16122,25,10020
01019000,"OTHER, HORSES",NO,Argentina,16,5509,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Australia,1,133,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Dubai,16,640,3,1382,,,,,,,,
01019000,"OTHER, HORSES",NO,Germany,1,50,5,1932,19,8412,,,,,,
01019000,"OTHER, HORSES",NO,Italy,1,37,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Malaysia,3,1200,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Netherlands,1,51,4,1538,,,,,,,,
01019000,"OTHER, HORSES",NO,South Africa,1,51,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Sri Lanka,1,20,,,,,,,,,,
01019000,"OTHER, HORSES",NO,U.S.America,1,49,,,,,,,,,,
01019000,"OTHER, HORSES",NO,United Arab Emirates,4,1659,,,,,,,,,,
01019000,"OTHER, HORSES",NO,United Kingdom,58,6883,,,,,,,,,,
01019000,"OTHER, HORSES",NO,Yemen,1,6,,,,,,,,,,
01021020,PURE BRED BREEDING BULLS,NO,ALL COUNTRIES,11,2325,,,,,,,,,,
01021020,PURE BRED BREEDING BULLS,NO,Afghanistan,4,172,,,,,,,,,,
01021020,PURE BRED BREEDING BULLS,NO,Australia,7,2153,,,,,,,,,,
01021030,PURE BRED BREEDING COWS,NO,ALL COUNTRIES,2115,200883,820,100857,,,,,,,,
01021030,PURE BRED BREEDING COWS,NO,Australia,2115,200883,820,100857,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,ALL COUNTRIES,14,265,4,153,14,592,24,652,10,443,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Australia,2,79,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Canada,3,50,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Dubai,1,50,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Germany,1,25,2,43,6,160,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Italy,1,20,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,Thailand,9,80,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,U.R.of Tanzania,13,255,,,,,,,,,,
01021090,OTH PURE BRED BREEDING ANIMAL,NO,United Kingdom,2,90,2,110,6,352,11,397,7,393,,
01029090,OTHER LIVE BOVINE ANIMALS,NO,ALL COUNTRIES,2,11,16,208,4,120,,,,,,
01029090,OTHER LIVE BOVINE ANIMALS,NO,Netherlands,1,37,,,,,,,,,,
01029090,OTHER LIVE BOVINE ANIMALS,NO,U.R.of Tanzania,2,11,15,171,,,,,,,,
01029090,OTHER LIVE BOVINE ANIMALS,NO,U.S.America,3,120,,,,,,,,,,
01041000,SHEEP LIVE,NO,ALL COUNTRIES,116,826,,,,,,,,,,
01041000,SHEEP LIVE,NO,India,116,826,,,,,,,,,,
01042000,"GOATS, LIVE",NO,ALL COUNTRIES,1750,1583,,,,,,,,,,
01042000,"GOATS, LIVE",NO,India,1750,1583,,,,,,,,,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,ALL COUNTRIES,89796,10344,104639,37229,49740,4827,61116,38368,52522,23308,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,France,75144,9017,72933,27621,22321,14681,33942,15349,,,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,Iran ( Islamic R.),2240,360,,,,,,,,,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,Netherlands,14652,1327,22212,1889,6720,555,,,,,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,U.S.America,31706,9608,32075,23132,16340,7599,,,,,,
01051100,FOWLS OF SPECIES WT UPTO 185G,NO,United Kingdom,27528,2938,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,ALL COUNTRIES,666728,96487,371411,43835,272831,39660,257164,34515,569601,83969,397242,61981
01051900,OTH;LIVE POULTRY WT=185G,NO,Australia,3690,1918,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Belgium,3413,512,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Canada,12480,1168,25848,3182,31200,6055,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Denmark,2396,224,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Dubai,46,10,28,10,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Egypt(U.A.R.),7140,586,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,France,143193,21987,41623,5766,62787,16222,99755,16565,207626,31963,38496,6590
01051900,OTH;LIVE POULTRY WT=185G,NO,Germany,83980,10365,26240,3336,167424,18119,32848,4092,100432,16878,34000,4320
01051900,OTH;LIVE POULTRY WT=185G,NO,Netherlands,9467,1079,61144,5508,40220,4792,10943,863,79198,9844,17600,3027
01051900,OTH;LIVE POULTRY WT=185G,NO,Saudi Arabia,6743,1045,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,Singapore,1040,313,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,South Africa,260,35,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,U.S.America,225948,36313,136953,17718,2400,525,84270,9363,120300,15581,293300,44569
01051900,OTH;LIVE POULTRY WT=185G,NO,United Arab Emirates,12000,1844,,,,,,,,,,
01051900,OTH;LIVE POULTRY WT=185G,NO,United Kingdom,203834,26698,83435,9529,3500,452,17777,1481,,,,
01059300,OTH FOWLS OF SPECIES WT>2000G,NO,ALL COUNTRIES,54,30,,,,,,,,,,
01059300,OTH FOWLS OF SPECIES WT>2000G,NO,Kenya,54,30,,,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,ALL COUNTRIES,160,58,75552,26656,28214,10929,213132,76208,376577,120007,127096,42621
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Australia,2712,831,,,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Belgium,610,329,1530,459,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Canada,24800,4449,,,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,France,31027,12012,27214,10667,136434,53484,227125,83118,92760,32041,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Germany,10000,2246,49372,12154,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Kuwait,80,42,35,11,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Netherlands,10125,1018,1000,263,130,41,41713,12657,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,Saudi Arabia,6,3,,,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,South Africa,160,58,420,246,,,,,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,U.S.America,33284,13006,66333,20371,29325,6339,34336,10580,,,,
01059900,OTH LIVE POULTRY WEIGHT>185G,NO,United Kingdom,200,55,,,,,,,,,,
01061900,OTHER MAMMALS,NO,ALL COUNTRIES,16,67,41,1211,72,504,380,6735,586,21510,,
01061900,OTHER MAMMALS,NO,Australia,1,37,226,9110,,,,,,,,
01061900,OTHER MAMMALS,NO,Canada,3,379,3,14,27,1005,,,,,,
01061900,OTHER MAMMALS,NO,China,1,1,6,132,1,35,,,,,,
01061900,OTHER MAMMALS,NO,Czech Republic,210,1050,69,1923,,,,,,,,
01061900,OTHER MAMMALS,NO,Denmark,78,2378,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Europien Union,2,46,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Finland,1,30,,,,,,,,,,
01061900,OTHER MAMMALS,NO,France,8,400,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Germany,3,36,3,49,10,302,40,1126,,,,
01061900,OTHER MAMMALS,NO,Hong Kong S.A.Re.Chi,11,67,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Hungary,4,110,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Indonesia,1,19,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Jordan,1,10,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Malaysia,1,31,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Nepal,1,2,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Netherlands,3,150,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Nigeria,1,38,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Poland,1,19,,,,,,,,,,
01061900,OTHER MAMMALS,NO,South Africa,3,541,75,3300,,,,,,,,
01061900,OTHER MAMMALS,NO,Thailand,32,255,52,312,19,304,32,381,,,,
01061900,OTHER MAMMALS,NO,U.R.of Tanzania,16,67,,,,,,,,,,
01061900,OTHER MAMMALS,NO,U.S.America,7,281,,,,,,,,,,
01061900,OTHER MAMMALS,NO,United Arab Emirates,3,67,,,,,,,,,,
01061900,OTHER MAMMALS,NO,United Kingdom,1,60,47,2101,92,3857,,,,,,
01061900,OTHER MAMMALS,NO,Brunei Darussalam,248,59,,,,,,,,,,
01061900,OTHER MAMMALS,NO,India,100,199,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Indonesia,120,65,,,,,,,,,,
01061900,OTHER MAMMALS,NO,Netherlands,90,26,60,36,,,,,,,,
01061900,OTHER MAMMALS,NO,South Africa,150,18,,,,,,,,,,
01063110,FALCONS,NO,ALL COUNTRIES,3,51,3,103,,,,,,,,
01063110,FALCONS,NO,United Kingdom,3,51,3,103,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,ALL COUNTRIES,770,460,2342,1357,661,157,766,160,3194,892,,
01063190,OTHER BIRDS OF PREY,NO,Bahrain,181,43,393,132,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Czech Republic,207,30,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Dubai,280,51,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Germany,200,260,55,19,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Guyana,292,380,90,650,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Indonesia,1655,206,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Netherlands,517,158,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Qatar,40,13,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Sharjah,40,10,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,Singapore,166,204,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,U.R.of Tanzania,478,80,,,,,,,,,,
01063190,OTHER BIRDS OF PREY,NO,U.S.America,24,7,40,7,585,117,169,50,,,,
01063190,OTHER BIRDS OF PREY,NO,United Kingdom,301,89,2020,521,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,ALL COUNTRIES,1125,590,1893,3304,240,360,18647,22241,81544,73987,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Antigua and Barbuda,306,290,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Australia,645,322,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Bahrain,629,300,1122,960,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Belgium,280,406,912,888,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Benin,160,157,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Bulgaria,120,180,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Cameroon,600,900,1388,1490,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Canada,10,20,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Comoros,160,224,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,"Congo, Republic of",240,63,440,640,3685,5419,7393,6840,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Czech Republic,120,168,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,D.R.of Congo,1469,2100,462,480,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Dubai,240,205,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,France,28530,22824,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Germany,166,267,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Guinea,1947,2708,3295,3401,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Guyana,760,1598,1273,975,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Hong Kong S.A.Re.Chi,120,102,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Iceland,12,107,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,"Korea, Republic of",374,301,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Luxembourg,410,300,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Mali,410,591,98,49,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Netherlands,36,9,6231,5444,5014,4133,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,New Zealand,125,120,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Saudi Arabia,13,11,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Singapore,90,69,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,South Africa,205,401,8,12,150,225,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Switzerland,240,360,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Thailand,871,1307,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,U.R.of Tanzania,117,96,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,U.S.America,10,21,30285,30314,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,Uganda,60,140,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,United Arab Emirates,2078,2454,,,,,,,,,,
01063200,PSITTACIFORMES(INCL.PARROTS),NO,United Kingdom,140,93,,,,,,,,,,
01063900,OTHER BIRDS,NO,ALL COUNTRIES,27104,5256,27456,10104,2589,2433,668,605,4705,4795,2509,1508
01063900,OTHER BIRDS,NO,Argentina,8,40,635,281,,,,,,,,
01063900,OTHER BIRDS,NO,Bahrain,240,150,1000,567,220,135,,,,,,
01063900,OTHER BIRDS,NO,Belgium,32,48,,,,,,,,,,
01063900,OTHER BIRDS,NO,Canada,400,598,,,,,,,,,,
01063900,OTHER BIRDS,NO,China,2450,253,1400,278,,,,,,,,
01063900,OTHER BIRDS,NO,"Co,te d,Ivoire(Fr.Iv",100,60,,,,,,,,,,
01063900,OTHER BIRDS,NO,"Congo, Republic of",2450,2083,160,232,1530,2220,570,335,,,,
01063900,OTHER BIRDS,NO,Czech Republic,675,185,2499,523,,,,,,,,
01063900,OTHER BIRDS,NO,D.R.of Congo,240,336,,,,,,,,,,
01063900,OTHER BIRDS,NO,Dubai,624,203,620,358,292,284,,,,,,
01063900,OTHER BIRDS,NO,Ethiopia,3072,147,120,284,,,,,,,,
01063900,OTHER BIRDS,NO,France,262,48,582,29,,,,,,,,
01063900,OTHER BIRDS,NO,Germany,4,60,300,290,10,16,,,,,,
01063900,OTHER BIRDS,NO,Guinea,1110,505,,,,,,,,,,
01063900,OTHER BIRDS,NO,Guyana,160,232,,,,,,,,,,
01063900,OTHER BIRDS,NO,India,70,139,,,,,,,,,,
01063900,OTHER BIRDS,NO,Indonesia,4071,759,4572,2419,,,,,,,,
01063900,OTHER BIRDS,NO,Kenya,350,17,492,165,,,,,,,,
01063900,OTHER BIRDS,NO,"Korea, Republic of",613,179,,,,,,,,,,
01063900,OTHER BIRDS,NO,Kuwait,50,34,137,142,,,,,,,,
01063900,OTHER BIRDS,NO,Lebanon,230,176,,,,,,,,,,
01063900,OTHER BIRDS,NO,Liberia,70,67,,,,,,,,,,
01063900,OTHER BIRDS,NO,Morocco,180,252,,,,,,,,,,
01063900,OTHER BIRDS,NO,Mozambique,690,330,1192,699,,,,,,,,
01063900,OTHER BIRDS,NO,Netherlands,1798,544,1821,556,704,569,62,34,818,909,,
01063900,OTHER BIRDS,NO,New Zealand,185,99,,,,,,,,,,
01063900,OTHER BIRDS,NO,Niger,500,55,,,,,,,,,,
01063900,OTHER BIRDS,NO,Nigeria,3882,600,1100,35,,,,,,,,
01063900,OTHER BIRDS,NO,O.Asia(Tai.For.Pe.Ki,88,65,120,180,,,,,,,,
01063900,OTHER BIRDS,NO,Russian Federation,200,260,,,,,,,,,,
01063900,OTHER BIRDS,NO,Saudi Arabia,1080,73,1577,243,105,58,,,,,,
01063900,OTHER BIRDS,NO,Senegal,1720,100,,,,,,,,,,
01063900,OTHER BIRDS,NO,Singapore,80,37,,,,,,,,,,
01063900,OTHER BIRDS,NO,South Africa,207,40,511,245,120,136,471,195,250,375,,
01063900,OTHER BIRDS,NO,Sri Lanka,210,100,,,,,,,,,,
01063900,OTHER BIRDS,NO,Switzerland,84,20,,,,,,,,,,
01063900,OTHER BIRDS,NO,Thailand,20,80,,,,,,,,,,
01063900,OTHER BIRDS,NO,U.R.of Tanzania,3890,891,6868,480,,,,,,,,
01063900,OTHER BIRDS,NO,U.S.America,1459,536,166,359,,,,,,,,
01063900,OTHER BIRDS,NO,United Arab Emirates,27,43,,,,,,,,,,
01063900,OTHER BIRDS,NO,United Kingdom,10,52,31,35,10,65,125,360,100,40,,
01063900,OTHER BIRDS,NO,Yemen,150,75,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,ALL COUNTRIES,18068,10540,1157,4921,299,2789,387,7085,811,10520,205,9499
01069000,OTHER LIVES ANIMALS,NO,Afghanistan,7,245,5,160,29,844,51,1540,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,3,21,3,136,7,191,1,32,,,,
01069000,OTHER LIVES ANIMALS,NO,Austria,2,221,2,66,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Bahrain,4,9,5,119,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Bangladesh,379,91,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Belgium,11,18,14,28,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Canada,1,87,46,141,6,25,1,20,,,,
01069000,OTHER LIVES ANIMALS,NO,China,2850,280,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Czech Republic,5,550,6,199,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Dubai,2353,126,157,148,102,156,1,35,,,,
01069000,OTHER LIVES ANIMALS,NO,Egypt(U.A.R.),1,17,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Ethiopia,800,60,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Europien Union,1,37,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Finland,1,5,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,France,120,77,3,2,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Germany,8,193,39,621,4,99,21,616,563,1225,30,1066
01069000,OTHER LIVES ANIMALS,NO,Guinea-Bissau,1900,104,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Hong Kong S.A.Re.Chi,1,1,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Hungary,1,55,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Indonesia,2604,551,332,271,113,27,1,25,1,25,,
01069000,OTHER LIVES ANIMALS,NO,Italy,1,18,3,72,4,94,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Japan,1400,30,1,50,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Kenya,1,1,2,41,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Kuwait,3,76,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Malawi,1,5,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Malaysia,38,228,1,35,2,88,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Netherlands,1751,2899,18,389,100,274,5,270,46,2251,18,564
01069000,OTHER LIVES ANIMALS,NO,New Zealand,11,134,3,75,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Nigeria,144,287,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Norway,1,53,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,O.Asia(Tai.For.Pe.Ki,1,25,1,20,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Oman,2,86,1,35,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Russian Federation,60,43,1,43,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Saudi Arabia,22,6,6,3,1,12,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Singapore,4,121,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,South Africa,1,36,1,5,2,150,16,1339,,,,
01069000,OTHER LIVES ANIMALS,NO,Spain,2,68,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Sweden,1,42,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Switzerland,1,103,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Thailand,22,242,27,136,127,278,22,255,5,141,,
01069000,OTHER LIVES ANIMALS,NO,U.R.of Tanzania,2996,191,10,60,8,195,,,,,,
01069000,OTHER LIVES ANIMALS,NO,U.S.America,550,481,305,137,3,49,7,408,33,931,18,553
01069000,OTHER LIVES ANIMALS,NO,Uganda,1,35,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,13,122,6,130,8,3060,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,136,4417,105,2511,54,1768,85,4484,62,2250,52,1886
01069000,OTHER LIVES ANIMALS,NO,Australia,1246,154,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,440736,34069,164976,12959,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,4622,1007,1785,633,3519,634,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,28000,2073,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,9000,673,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,10,6,382,140,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,27498,1955,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Netherlands,171,20,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Saudi Arabia,634,58,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,50,13,167,15,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,8,1,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,757,132,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,China,16340,1664,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,799488,66697,55000,5041,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,140,12,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,928,246,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,232,32,868661,67215,192458,15120,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Saudi Arabia,1450,145,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,U.S.America,800,834,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,185,45,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,316,153,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Australia,1602,674,3601,935,532,155,4176,519,27405,2694,,
01069000,OTHER LIVES ANIMALS,NO,Brazil,224964,24835,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,China,8000,588,21175,2596,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Dubai,500,43,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Hong Kong S.A.Re.Chi,712,71,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,India,385060,25710,3688810,275464,7760043,624398,3247849,341714,,,,
01069000,OTHER LIVES ANIMALS,NO,Saudi Arabia,13000,1246,20510,1864,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Thailand,195,20,,,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,U.S.America,2000,432,160,12,80,7,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,878,195,845,67,19183,2073,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,62,6,,,,,,,,,,
02041000,CARCASSES OF LAMB FRESH/CHILL,KG,ALL COUNTRIES,2000,134,6000,649,8113,956,100815,13133,,,,
02041000,CARCASSES OF LAMB FRESH/CHILL,KG,China,2000,134,8113,956,100815,13133,,,,,,
02041000,CARCASSES OF LAMB FRESH/CHILL,KG,Iran ( Islamic R.),6000,649,,,,,,,,,,
02042100,"OTH MEAT OF SHEEP,FR/CHILLED",KG,ALL COUNTRIES,3580,570,,,,,,,,,,
02042100,"OTH MEAT OF SHEEP,FR/CHILLED",KG,U.S.America,3580,570,,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,ALL COUNTRIES,11419,825,2500,316,42538,5150,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,Australia,11419,825,,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,China,2500,316,42538,5150,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,China,124,15,,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,New Zealand,33456,8566,,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,Thailand,818,90,,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,United Arab Emirates,185,37,,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,ALL COUNTRIES,90800,5215,82980,8926,351072,38141,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,China,74280,8056,,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,India,351072,38141,,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Netherlands,11600,5068,,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Saudi Arabia,79200,147,,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Singapore,8700,870,,,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,ALL COUNTRIES,27777,3083,,,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,China,27777,3083,,,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Australia,11232,1247,,,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,China,19724,2231,54209,6557,41999,5110,,,,,,
