hs_code,commodity,unit,country,2022-2023_jun_quantity,2022-2023_jun_value_000rs,2022-2023_cum_quantity,2022-2023_cum_value_000rs,2021-2022_jun_quantity,2021-2022_jun_value_000rs,2021-2022_cum_quantity,2021-2022_cum_value_000rs
08029100,"PINE NUTS, IN SHELL",KG,Heard/Mac Donald Is.,,0,,,,,15000,1547
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),50002,13001,153051,23996,39331,8535,4134257,427419
08029100,"PINE NUTS, IN SHELL",KG,Tajikistan,,0,,,,,21021,2102
08029100,"PINE NUTS, IN SHELL",KG,Turkey,5000,2983,20777,11381,,,30554,5814
08029100,"PINE NUTS, IN SHELL",KG,Uzbekistan,,0,,,,,73,7
08029100,"PINE NUTS, IN SHELL",KG,8071100WATERMELONS,925985,41669,2924349,107668,338530,9520,4558501,102109
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,925985,41669,2924349,107668,338530,9520,4516501,101219
08029100,"PINE NUTS, IN SHELL",KG,Antigua and Barbuda,,0,,,,,42000,890
08029100,"PINE NUTS, IN SHELL",KG,8071900OTHER MELONS,,,7876544,265377,61026,1816,558882,
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,7876544,265377,61026,1816,558882,
08029100,"PINE NUTS, IN SHELL",KG,"8081000APPLE, FRESH",364915,56561,3288803,390109,30429,947544,,
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,2734428,390109,30429,947544,,
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),364915,56561,4086733,554375,,,,
08029100,"PINE NUTS, IN SHELL",KG,8083000PEARS FRESH,,,7200,402,,,381989,16534
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,365655,15841
08029100,"PINE NUTS, IN SHELL",KG,South Africa,,0,7200,402,,,16334,693
08029100,"PINE NUTS, IN SHELL",KG,8091000APRICORTS;FRESH(KHUBANI),4254177,510502,1832857,7658233,903673,1270651,,
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,4254177,510502,1832857,7653636,903130,1270109,,
08029100,"PINE NUTS, IN SHELL",KG,Portugal,,0,,,4597,542,4597,542
08029100,"PINE NUTS, IN SHELL",KG,8094000PLUMS AND SLOES,3255,391,17744,2486,,,46110,4520
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,3255,391,17744,2486,,,46110,4520
08029100,"PINE NUTS, IN SHELL",KG,"8102000RASBERRY,BLACKBERRY,ETC FRESH",944,113,157164,40805,4148,319,66722,3786
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,944,113,157164,40805,4148,319,66722,3786
