source_file,source_kind,source_sheet,2002-03,mineral,province,period_type,period_order,period,value,unit
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,5,2-Nov,87,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,5,2-Nov,2562,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,5,2-Nov,51,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,5,2-Nov,541,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,80,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,92,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,140,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,37,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,34,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,5,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,455,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,366,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,1363,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,6,2-Dec,1904,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,191,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,23,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,78,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,277,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,44,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,7,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,40,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,5,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,40,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,1080,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,100,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,607,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,286,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,2598,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,7,3-Jan,1168,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,70,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,86,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,287,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,47,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,41,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,6,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,27,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,44,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,4,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,22,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,686,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,240,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,630,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,1215,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,8,3-Feb,1591,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,76,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,81,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,24,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,22,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,17,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,FLUORITE,Balochistan,month,9,3-Mar,18,MT
