hs_code,commodity,unit,country,2015-2016_jun_quantity,2015-2016_jun_value_000rs,2015-2016_cum_quantity,2015-2016_cum_value_000rs,2014-2015_jun_quantity,2014-2015_jun_value_000rs,2014-2015_cum_quantity,2014-2015_cum_value_000rs
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Chile,,,1,42,,,1,17
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,China,200,7002,870,31686,28,1074,285,11334
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Costa Rica,,,,,,,2,61
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Cyprus,,,,,60,2476,60,2476
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Dominica,,,,,,,4,166
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Europien Union,23,844,125,3807,,,60,2330
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Finland,,,4,192,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,France,1,26,53,1500,1,17,59,1579
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Gambia,,,1,137,,,29,1155
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Germany,15,380,107,4106,52,1978,97,3378
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Greece,,,5,155,1,29,17,339
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Guyana,,,1,21,,,5,162
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Hong Kong S.A.Re.Chi,25,870,666,15364,22,821,483,17888
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Hungary,,,,,,,1,42
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Indonesia,20,748,38,1205,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Iran ( Islamic R.),,,972,41445,294,12186,2175,90122
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Ireland,,,13,469,1,21,33,1282
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Italy,3,175,86,2653,20,603,182,4998
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Jamaica,1,34,2,64,,,17,472
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Japan,100,3486,682,19642,29,767,466,14427
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Jordan,,,3,117,,,4,124
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,"Korea, Republic of",103,3885,1303,21303,27,1006,213,6570
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Kuwait,35,1001,454,12698,34,1057,446,13130
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Latvia,,,10,344,3,125,3,125
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Liberia,1,34,10,407,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Libya,49,1500,368,12572,3,63,177,6362
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Lithuania,,,,,,,2,50
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Madagascar,,,12,410,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Malaysia,187,9172,3016,115696,184,7310,1519,50911
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Mauritius,86,2686,105,3387,1,49,9,310
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Morocco,,,12,498,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Mozambique,,,3,128,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Namibia,8,192,39,1345,,82,6,332
